date,open,high,low,close,volume_usd
2025-10-01,1.00210798504783,1.00210798504783,0.996518032781223,0.998232443590088,10078.78074418806
2025-10-02,0.998232443590088,1.00355345233196,0.997481185279066,1.00067006631774,28780.922163768442
2025-10-03,1.00067006631774,1.0024450698839,0.996563147509456,0.999582684180152,19573.595611163506
2025-10-04,0.999582684180152,1.00034903321078,0.997199730321504,0.999077437841492,937.2505632667376
2025-10-05,0.999077437841492,1.00307916951827,0.997342879425251,0.998932086165002,12729.106327426842
2025-10-06,0.998932086165002,1.00251911289206,0.996879984788674,0.998589243393057,40574.5297699937
2025-10-07,0.998589243393057,1.00321590613545,0.997648368691818,1.00240990013317,17423.31334634393
2025-10-08,1.00240990013317,1.00280841725345,0.998798326519606,0.999218780950828,13416.836722801569
2025-10-09,0.999218780950828,1.0023839235185,0.998693152919565,0.999683743412328,3993.1935381477065
2025-10-10,0.999683743412328,1.00228599725022,0.997835427626597,0.998588812934113,4621.931938201078
2025-10-11,0.998588812934113,1.00154519907555,0.996581459056869,1.00047526302367,2378.3269131300603
2025-10-12,1.00047526302367,1.00203636335251,0.995691023951538,1.00203636335251,6032.449833173399
2025-10-13,1.00203636335251,1.00203636335251,0.997954970627074,1.00191125248277,4878.210832102942
2025-10-14,1.00191125248277,1.00191125248277,0.99710645697701,1.00144384945228,160.43816282444783
2025-10-15,1.00144384945228,1.00144384945228,0.99783051998356,1.00034992748751,708.2539629990838
2025-10-16,1.00034992748751,1.0004451487061,0.997644495823689,1.0004451487061,2644.9641868889917
2025-10-17,1.0004451487061,1.0004451487061,0.996127428202935,0.997701851599487,1062.4920605182037
2025-10-20,0.997701851599487,1.00320138242236,0.997143959169124,1.00320138242236,15.45205269206426
2025-10-22,1.00320138242236,1.00320138242236,0.997022839539665,0.998781459593113,20.50552167589487
2025-10-24,0.998781459593113,1.00001814599963,0.998781459593113,1.00001814599963,4.86850390968319
2025-10-25,1.00001814599963,1.00151784357145,0.999222514533328,0.999222514533328,604.5159864564552
2025-10-26,0.999222514533328,1.00021248241936,0.998490187024381,0.998490187024381,4350.447301982625
2025-10-27,0.998490187024381,0.998942679429272,0.998490187024381,0.998942679429272,2102.41714708922
2025-10-28,0.998942679429272,0.998942679429272,0.996582326485121,0.996582326485121,42.0633286197229
2025-10-29,0.996582326485121,0.997504090827628,0.996385732969006,0.996385732969006,2375.1365292959267
2025-10-30,0.996385732969006,0.997484694417471,0.996385732969006,0.997484694417471,2491.30393355194
2025-10-31,0.997484694417471,0.997782073724214,0.99667708126706,0.997782073724214,13.20274598243427
2025-11-01,0.997782073724214,0.997782073724214,0.996866379026783,0.996866379026783,1.68785454932891
2025-11-04,0.996866379026783,1.00274420658136,0.996110667050047,1.00199450943984,13096.016442234044
2025-11-05,1.00199450943984,1.00258100062584,0.997402706151139,0.999739358732299,1303.6675932571495
2025-11-06,0.999739358732299,1.00375050771009,0.996857333917902,0.998118855638939,10476.351453611822
2025-11-07,0.998118855638939,1.00196690034674,0.997148289646967,0.998873073723887,7093.530867402217
2025-11-08,0.998873073723887,1.00325934478435,0.997114816670628,0.999820178185425,13690.385237493369
2025-11-09,0.999820178185425,1.0014173027407,0.998777716561345,0.998982021204533,972.4151371814072
2025-11-10,0.998982021204533,1.00064047180722,0.998982021204533,1.00009607410261,62.307965328033
2025-11-11,1.00009607410261,1.00364841244993,0.996957562070284,1.00190293210496,12505.71882497604
2025-11-12,1.00190293210496,1.00262555487274,0.996619191054116,1.00262555487274,187.71460248532566
2025-11-13,1.00262555487274,1.00479411957114,0.996673468159883,1.00159290236191,313211.5025280076
2025-11-14,1.00159290236191,1.00406267464856,0.996825502406943,1.00314960290167,206711.45914888667
2025-11-15,1.00314960290167,1.00337065252247,0.994532483380585,0.998440082099522,101945.78289333565
2025-11-16,0.998440082099522,1.01555291007468,0.872937218080888,1.00139146561434,794295.1063376184
2025-11-17,1.00139146561434,1.00521975675967,0.997449755524785,0.997791387633666,175067.2248020429
2025-11-18,0.997791387633666,1.01099832190819,0.990755477431256,1.00205640269286,348604.4253904613
2025-11-19,1.00205640269286,1.00404916534647,0.967328378536893,0.999923754716624,72073.52004949254
2025-11-20,0.999923754716624,1.00268292349348,0.999923754716624,1.00193700290934,1618.3620996769264
2025-11-21,1.00193700290934,1.00281464834283,0.99800680574114,0.999806742540072,22002.236154146605
2025-11-22,0.999806742540072,1.0031463673408,0.998303171925119,0.998911116478723,438.21747006825825
2025-11-23,0.998911116478723,1.00379395135282,0.997648569005056,0.99806579647019,16560.66478073828
2025-11-24,0.99806579647019,1.00291660572073,0.980349415128242,0.980349415128242,163113.037535754
2025-11-25,0.980349415128242,1.00338977861563,0.980349415128242,1.00121970503408,147412.37411650238
2025-11-26,1.00121970503408,1.00434496810526,0.998079586800597,1.00205552413289,42423.12885437865
2025-11-28,1.00205552413289,1.00205552413289,0.999993631163813,1.00081109657961,3525.091222850783
2025-11-29,1.00081109657961,1.00081109657961,0.997672066592241,0.997672066592241,37.9005496995398
2025-11-30,0.997672066592241,1.00046424080847,0.997672066592241,1.00046424080847,20.6166367589924
2025-12-02,1.00046424080847,1.00304214451511,0.997865470140216,0.997908386910137,29.10440703599968
2025-12-03,0.997908386910137,1.00219395370353,0.997713232904577,0.998534521195101,769.1083266190823
2025-12-04,0.998534521195101,0.999856717362086,0.998534521195101,0.999256865602444,70.9353653538769
2025-12-05,0.999256865602444,1.00180278894878,0.998369801706042,0.998715445653114,1696.2919906115987
2025-12-06,0.998715445653114,1.00207631948831,0.998715445653114,1.00207631948831,111.57798455436254
2025-12-07,1.00207631948831,1.00207631948831,0.998915094657741,0.998915094657741,15.2090032325112
2025-12-08,0.998915094657741,1.00345811514486,0.998915094657741,1.00345811514486,3308.070411187662
2025-12-09,1.00345811514486,1.00345811514486,0.999405321101659,0.999994425050038,263.792677705245
2025-12-10,0.999994425050038,1.00028591039703,0.999994425050038,1.00028591039703,160.349486466753
2025-12-11,1.00028591039703,1.00260455648648,0.997900032872595,0.997958683137781,785.6086118330122
2025-12-13,0.997958683137781,1.000974645351,0.997958683137781,1.000974645351,400.023686652873
2025-12-14,1.000974645351,1.00233339647399,0.997134463938213,0.997134463938213,2244.5056600824882
2025-12-15,0.997134463938213,1.00285940716194,0.997134463938213,1.00002831929627,107.2409114160378
2025-12-16,1.00002831929627,1.00260318557286,0.99710930423183,1.00143303564686,471.55407401495586
2025-12-18,1.00143303564686,1.00228756366413,0.999117276430563,1.00228756366413,23.03402687941711
2025-12-19,1.00228756366413,1.00300753097995,0.998403707637732,1.00295375076721,5145.786676660283
2025-12-20,1.00295375076721,1.00295375076721,0.997304339600177,1.0006183882827,1893.3235919687736
2025-12-21,1.0006183882827,1.00194350557318,0.998146351631472,0.998525741568275,181.60773104917084
2025-12-22,0.998525741568275,1.00282046127443,0.998525741568275,1.00230887353425,195.3365856427215
2025-12-23,1.00230887353425,1.00230887353425,0.997337940467225,1.00014395658544,1771.3032233698718
2025-12-24,1.00014395658544,1.00014395658544,0.999694613413113,0.999694613413113,1373.73081127151
2025-12-26,0.999694613413113,0.999760431333432,0.99809954650809,0.999760431333432,2.819161087373168
2025-12-27,0.999760431333432,0.999760431333432,0.998044360853624,0.998044360853624,4.97703490941423
2025-12-28,0.998044360853624,1.00379740394088,0.998044360853624,1.00379740394088,26.1428898447319
2025-12-30,1.00379740394088,1.00379740394088,0.998406172864789,0.998406172864789,16.0447229203974
2025-12-31,0.998406172864789,1.00339931797465,0.998406172864789,1.00339931797465,17.6845135979407
2026-01-01,1.00339931797465,1.00339931797465,1.00026921382705,1.00026921382705,6.68742745841661
2026-01-02,1.00026921382705,1.00217863863905,0.999222517593393,1.00096556604239,3228.864618562632
2026-01-03,1.00096556604239,1.00401772333148,0.999996654466416,1.00051791784059,4290.19444549257
2026-01-04,1.00051791784059,1.00440291672912,0.998947173344339,1.00107244934274,6460.26390755851
2026-01-05,1.00107244934274,1.00268084470698,0.998933584981472,0.999310312851082,965.6283871271271
2026-01-06,0.999310312851082,1.00215399994138,0.998421053927368,1.00215399994138,508.9405097729161
2026-01-07,1.00215399994138,1.00322421437829,0.997480275426632,1.00050497821191,1015.1855414316168
2026-01-09,1.00050497821191,1.00447157329618,0.998360720735456,1.00447157329618,1179.8857159281433
2026-01-13,1.00447157329618,1.00447157329618,0.999635560744602,0.999635560744602,351.2855310590533
2026-01-14,0.999635560744602,1.00337959378887,0.999635560744602,1.00337959378887,0.525284524936622
2026-01-15,1.00337959378887,1.00337959378887,1.00160179576744,1.00160179576744,2380.25504668702
2026-01-16,1.00160179576744,1.00190164664609,0.997570798999201,1.00170130671271,1132.0163350537766
2026-01-18,1.00170130671271,1.00170130671271,0.99797998797745,0.99797998797745,12.7057221361171
2026-01-19,0.99797998797745,1.00235937782308,0.99797998797745,1.00005168458032,6251.101108556233
2026-01-20,1.00005168458032,1.00417054839054,0.997876683896139,1.00107141773993,14649.122698248693
2026-01-21,1.00107141773993,1.00384481078341,0.997697406575034,0.998976392303403,7099.2396064705745
2026-01-22,0.998976392303403,1.00338079618848,0.997569928256386,1.00065743406959,4804.851258360357
2026-01-23,1.00065743406959,1.0042133761568,0.99850680311805,1.00129680847927,6974.184140271517
2026-01-24,1.00129680847927,1.00129680847927,0.998157771348236,0.999628226797561,935.5952288506176
2026-01-25,0.999628226797561,1.00494633536215,0.999628226797561,1.00303284991445,3419.6565024339807
2026-01-26,1.00303284991445,1.00428266007453,0.997822054602787,1.00084784106277,16453.330444121297
2026-01-27,1.00084784106277,1.00261200869447,0.999052750531285,1.00111186049223,4653.8149712123795
2026-01-28,1.00111186049223,1.00330798701974,0.998945214540744,1.00078603936004,1013.7566909977761
2026-01-29,1.00078603936004,1.00254245569057,1.00078603936004,1.00254245569057,951.752971128966
2026-01-30,1.00254245569057,1.00383009820305,1.00193991826224,1.00375127472124,339.96169421953886
2026-01-31,1.00375127472124,1.00375127472124,0.991971074096752,0.998752071356321,5999.233335065975
2026-02-01,0.998752071356321,1.00375962718118,0.998752071356321,1.00242603303342,1745.461506345654
2026-02-02,1.00242603303342,1.00242603303342,1.00235170783019,1.00235170783019,73.8042836702637
2026-02-05,1.00235170783019,1.00287899675342,0.998372145529459,1.00179114486689,136.8210965662358
2026-02-06,1.00179114486689,1.00179114486689,0.999534925855438,1.0006636381463,589.4491815626836
2026-02-07,1.0006636381463,1.00406686623501,0.999258147753551,1.00074077798456,2283.345486714183
2026-02-09,1.00074077798456,1.00304165759639,0.997337162245498,1.00206305807323,277.05044196721906
2026-02-10,1.00206305807323,1.0028028028201,0.998307462929032,1.00260300385223,141.11005069286355
2026-02-11,1.00260300385223,1.00260300385223,0.996955886918918,0.999330254665868,667.6184300087024
2026-02-12,0.999330254665868,1.00275120214896,0.998782620365434,0.998782620365434,96.20047026191419
2026-02-13,0.998782620365434,1.0016797566081,0.998346096533471,1.00012361560563,295.62036921446264
2026-02-14,1.00012361560563,1.00240911191128,0.997908749927204,1.00036353446781,149.6720891657715
2026-02-15,1.00036353446781,1.00379618555099,0.998680176804775,1.00379618555099,94.05737865996917
2026-02-16,1.00379618555099,1.00379618555099,0.998355840928,1.00043986142189,55.94916621871131
2026-02-17,1.00043986142189,1.00235075350563,0.998814882792722,0.998814882792722,700.5923556673897
2026-02-18,0.998814882792722,1.00163688593603,0.998115605246166,0.99862197571602,54.50412513528959
2026-02-19,0.99862197571602,1.57460325386622,0.995285548463888,0.999505052726032,70785.65121706652
2026-02-20,0.999505052726032,1.00214876288258,0.997120444699436,1.00002852336049,670.954228436203
2026-02-21,1.00002852336049,1.00265627975575,0.996626888913814,0.998221017349925,25.60093287464721
2026-02-22,0.998221017349925,1.00094482978506,0.998221017349925,0.999128756699586,31.59548016368205
2026-02-23,0.999128756699586,1.0010380310575,0.999128756699586,0.999610748431696,136.3974152361079
2026-02-24,0.999610748431696,0.999718288928916,0.99680792841711,0.999362056124795,65.21380879928832
2026-02-25,0.999362056124795,1.00153153831718,0.997560652153392,1.00013965523463,212.8983527157069
2026-02-26,1.00013965523463,1.00013965523463,0.99716729425298,0.99716729425298,2.56930435867893
2026-02-28,0.99716729425298,1.00206892877514,0.99716729425298,1.00206892877514,50.2501224366548
2026-03-02,1.00206892877514,1.00243638881391,0.997409247470875,1.00243638881391,949.5090858161843
2026-03-03,1.00243638881391,1.00280099161402,0.99898985965504,0.99898985965504,3.903862143242564
2026-03-04,0.99898985965504,1.00221979462515,0.99898985965504,1.00221979462515,42.8188939196632
2026-03-05,1.00221979462515,1.00250346996104,1.00152532881924,1.00250346996104,11.01230245556867
2026-03-06,1.00250346996104,1.00250346996104,0.996828408177853,0.996828408177853,442.4760620648011
2026-03-07,0.996828408177853,1.01136825398981,0.996828408177853,0.996837171467857,16240.086637975362
2026-03-08,0.996837171467857,1.01465909505035,0.996837171467857,1.00184797233083,28397.613666168654
2026-03-09,1.00184797233083,1.04112715892101,0.996788676549523,1.00205999978839,31433.83782166054
2026-03-10,1.00205999978839,1.01007980693138,0.996680057150669,0.999021001407148,18410.3310893446
2026-03-11,0.999021001407148,1.00696456835592,0.997661808093546,1.00261485290119,12159.898506617461
2026-03-12,1.00261485290119,1.00261485290119,0.999841856073744,0.999841856073744,1.33979036793827
2026-03-13,0.999841856073744,1.00150110208244,0.998245179387017,1.00150110208244,302.761344895578
2026-03-14,1.00150110208244,1.00150110208244,0.997207817456949,0.997207817456949,24.78439470242254
2026-03-15,0.997207817456949,1.00369526797767,0.997207817456949,0.999304957875234,885.7971282773767
2026-03-16,0.999304957875234,1.00289153538328,0.998130769033205,0.999554428083773,568.8388039689557
2026-03-17,0.999554428083773,1.00324064854522,0.997686198817012,1.00132837280304,92.93723340504683
2026-03-19,1.00132837280304,1.00132837280304,0.999238609737988,0.999238609737988,4.466254395421969
2026-03-21,0.999238609737988,1.00170495973896,0.999238609737988,1.00146102387249,117.1082792415833
2026-03-22,1.00146102387249,7.07169844501225,0.00832921805939013,0.282376243651404,2782682.508773625
2026-03-23,0.282376243651404,0.49755217585108,0.135634385374834,0.265973273082279,145649.84019213248
2026-03-24,0.265973273082279,0.321090075451857,0.208811233541025,0.268370150371067,30815.798911291244
2026-03-25,0.268370150371067,0.346669698234885,0.264876340325194,0.300018186056276,8558.2477373943
2026-03-26,0.300018186056276,0.816690888109413,0.106042957375019,0.199196826268937,96642.27015830063
2026-03-27,0.199196826268937,0.258589157207723,0.161736157836023,0.170607770928402,5969.187118443648
2026-03-28,0.170607770928402,0.184067233952853,0.130968986811363,0.167425207046845,2296.4926215234905
2026-03-29,0.167425207046845,0.180096621972009,0.156463800072132,0.166296594616039,2295.94908713135
2026-03-30,0.166296594616039,0.166296594616039,0.145291401098953,0.145789940389531,1069.3414891509117
2026-03-31,0.145789940389531,0.160380394997273,0.123871291804277,0.148917014458222,2554.680030518869
2026-04-01,0.148917014458222,0.155222306773256,0.109168255378431,0.124540577159864,1689.955995903265
